Academic Year,Provider Name,Provider UKPRN,Cluster,Perspective,Perspective Id,Has Narrative,Narrative,Metric,Metric Score,Perspective Score,3 Year Perspective Average,3 Year Perspective Decile
2017,University 71,00071,STEM,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI CPD/CE learner days delivered normalised by HEI income,0.6078434529467921,0.42009718284820224,0.5064372089765936,6.0
2017,University 71,00071,STEM,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI Graduate start-ups rate by student FTE,0.40592054038064973,0.42009718284820224,0.5064372089765936,6.0
2017,University 71,00071,STEM,Local growth and regeneration,5,True,"Experience enter rule enough increase grow loss. Improve four likely.
Feeling affect class shake long else. Ahead tell set us let discuss end. Instead necessary right.
Ask style law professional imagine. Goal health start senior.",Regeneration and development income from all sources normalised by HEI incomeAdditional narrative/contextual information - optional in year 1,0.8139934639324593,0.8139934639324593,0.6151677378690378,8.0
2017,University 71,00071,STEM,IP and Commercialisation,6,False,,Estimated current turnover of all active firms per active spinout,0.2978498021034643,0.6111756947497717,0.6061413695906143,9.0
2017,University 71,00071,STEM,IP and Commercialisation,6,False,,Average external investment per formal spinout,0.8319459902599854,0.6111756947497717,0.6061413695906143,9.0
2017,University 71,00071,STEM,IP and Commercialisation,6,False,,Licensing and other IP income as proportion of research income,0.7037312918858655,0.6111756947497717,0.6061413695906143,9.0
2017,University 71,00071,STEM,Public and community engagement,7,True,"Road along of agree. Game will state education. Several treatment environmental health role.
Lawyer bag fish suffer fill. Probably PM relate help fund report TV. Various international care agency skill. Become fear movement painting interview.",Self assessment based metric - optional in year 1,0.5871962854953421,0.5871962854953421,0.7083791055530803,9.0
2018,University 71,00071,STEM,Research Partnerships,1,False,,Contribution to collaborative research (Cash) as proportion of public funding,0.3457940376007317,0.47774257308015866,0.5252738876891033,6.0
2018,University 71,00071,STEM,Research Partnerships,1,False,,Co-authorship with non-academic partners as a proportion of total outputs (data provider TBD),0.6096911085595856,0.47774257308015866,0.5252738876891033,6.0
2018,University 71,00071,STEM,Working with business,2,False,,Innovate UK income (KTP and grant) as proportion of research income (Innovate UK),0.6413036393558302,0.6248047324691934,0.5719809556833078,9.0
2018,University 71,00071,STEM,Working with business,2,False,,HE-BCI contract research income with non-SME business normalised by HEI income,0.6761225509528457,0.6248047324691934,0.5719809556833078,9.0
2018,University 71,00071,STEM,Working with business,2,False,,HE-BCI contract research income with SME business normalised by HEI income,0.907658695046674,0.6248047324691934,0.5719809556833078,9.0
2018,University 71,00071,STEM,Working with business,2,False,,HE-BCI Consultancy and facilities income with non -SME business normalised by HEI income,0.19020690045444932,0.6248047324691934,0.5719809556833078,9.0
2018,University 71,00071,STEM,Working with business,2,False,,HE-BCI Consultancy and facilities income with SME business normalised by HEI income,0.7087318765361679,0.6248047324691934,0.5719809556833078,9.0
2018,University 71,00071,STEM,Working with the public and third sector,3,False,,HE-BCI contract research income with the public and third sector normalised by HEI income,0.032568412468892874,0.016284206234446437,0.4743723909118422,5.0
2018,University 71,00071,STEM,Working with the public and third sector,3,False,,HE-BCI Consultancy and facilities income with the public and third sector normalised by HEI income,0.0,0.016284206234446437,0.4743723909118422,5.0
2018,University 71,00071,STEM,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI CPD/CE income normalised by HEI income,0.5191651882031784,0.4943141601817493,0.5064372089765936,6.0
2018,University 71,00071,STEM,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI CPD/CE learner days delivered normalised by HEI income,0.22229630864304706,0.4943141601817493,0.5064372089765936,6.0
2018,University 71,00071,STEM,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI Graduate start-ups rate by student FTE,0.7414809836990224,0.4943141601817493,0.5064372089765936,6.0
2018,University 71,00071,STEM,Local growth and regeneration,5,True,"Above ok too pull class popular. West happen doctor do why democratic. Food public kitchen evidence.
Better red he. Line local picture official large. Group modern south thank whole instead us.
Success whose heart much moment.",Regeneration and development income from all sources normalised by HEI incomeAdditional narrative/contextual information - optional in year 1,1.0072983006298575,1.0072983006298575,0.6151677378690378,8.0
2018,University 71,00071,STEM,IP and Commercialisation,6,False,,Estimated current turnover of all active firms per active spinout,0.5266714607852636,0.7575113029560744,0.6061413695906143,9.0
2018,University 71,00071,STEM,IP and Commercialisation,6,False,,Average external investment per formal spinout,0.8955631324982092,0.7575113029560744,0.6061413695906143,9.0
2018,University 71,00071,STEM,IP and Commercialisation,6,False,,Licensing and other IP income as proportion of research income,0.8502993155847502,0.7575113029560744,0.6061413695906143,9.0
2018,University 71,00071,STEM,Public and community engagement,7,True,"System old term challenge onto under high. Either list agreement compare special party. Cover challenge must loss expert kitchen least two.
Serious expert read city institution. Information stuff story effort family this officer.",Self assessment based metric - optional in year 1,0.9665026458214154,0.9665026458214154,0.7083791055530803,9.0
2016,University 72,00072,J,Research Partnerships,1,False,,Contribution to collaborative research (Cash) as proportion of public funding,0.7523576379281682,0.5944701356439137,0.5533613430070274,7.0
2016,University 72,00072,J,Research Partnerships,1,False,,Co-authorship with non-academic partners as a proportion of total outputs (data provider TBD),0.43658263335965913,0.5944701356439137,0.5533613430070274,7.0
2016,University 72,00072,J,Working with business,2,False,,Innovate UK income (KTP and grant) as proportion of research income (Innovate UK),0.0,0.6061017749690373,0.5179464475669194,6.0
2016,University 72,00072,J,Working with business,2,False,,HE-BCI contract research income with non-SME business normalised by HEI income,1.2820985583307785,0.6061017749690373,0.5179464475669194,6.0
2016,University 72,00072,J,Working with business,2,False,,HE-BCI contract research income with SME business normalised by HEI income,0.6113422379500829,0.6061017749690373,0.5179464475669194,6.0
2016,University 72,00072,J,Working with business,2,False,,HE-BCI Consultancy and facilities income with non -SME business normalised by HEI income,0.560814487121212,0.6061017749690373,0.5179464475669194,6.0
2016,University 72,00072,J,Working with business,2,False,,HE-BCI Consultancy and facilities income with SME business normalised by HEI income,0.576253591443113,0.6061017749690373,0.5179464475669194,6.0
2016,University 72,00072,J,Working with the public and third sector,3,False,,HE-BCI contract research income with the public and third sector normalised by HEI income,0.42507570704784825,0.3308453173047843,0.3869809695681497,2.0
2016,University 72,00072,J,Working with the public and third sector,3,False,,HE-BCI Consultancy and facilities income with the public and third sector normalised by HEI income,0.23661492756172034,0.3308453173047843,0.3869809695681497,2.0
2016,University 72,00072,J,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI CPD/CE income normalised by HEI income,0.7063197283221314,0.4212981171897086,0.4106833769204396,3.0
2016,University 72,00072,J,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI CPD/CE learner days delivered normalised by HEI income,0.5575746232469946,0.4212981171897086,0.4106833769204396,3.0
2016,University 72,00072,J,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI Graduate start-ups rate by student FTE,0.0,0.4212981171897086,0.4106833769204396,3.0
2016,University 72,00072,J,Local growth and regeneration,5,True,"Finally may test claim low. Health old itself similar remember court people. Sport peace model or always under.
Minute property catch beyond same impact. Treatment financial notice end list born lay. Behind right thus policy street time whatever.",Regeneration and development income from all sources normalised by HEI incomeAdditional narrative/contextual information - optional in year 1,0.6922176783485299,0.6922176783485299,0.5706352398267523,7.0
2016,University 72,00072,J,IP and Commercialisation,6,False,,Estimated current turnover of all active firms per active spinout,0.03797428342803734,0.6688241827150428,0.6220347508492985,9.0
2016,University 72,00072,J,IP and Commercialisation,6,False,,Average external investment per formal spinout,1.3816864487441205,0.6688241827150428,0.6220347508492985,9.0
2016,University 72,00072,J,IP and Commercialisation,6,False,,Licensing and other IP income as proportion of research income,0.5868118159729704,0.6688241827150428,0.6220347508492985,9.0
2016,University 72,00072,J,Public and community engagement,7,True,"Look economy close apply. Range age report far would. Society century performance pull direction.
Best wait measure.
Conference forward wish the experience beautiful red.
That court follow early company.
Your make just gas sit central difficult. Bed wind happen center.",Self assessment based metric - optional in year 1,0.4243722161301626,0.4243722161301626,0.19961619313340098,1.0
2017,University 72,00072,J,Research Partnerships,1,False,,Contribution to collaborative research (Cash) as proportion of public funding,0.8367714279833584,0.7449596437122215,0.5533613430070274,7.0
2017,University 72,00072,J,Research Partnerships,1,False,,Co-authorship with non-academic partners as a proportion of total outputs (data provider TBD),0.6531478594410846,0.7449596437122215,0.5533613430070274,7.0
2017,University 72,00072,J,Working with business,2,False,,Innovate UK income (KTP and grant) as proportion of research income (Innovate UK),0.40908504006620094,0.3270955207902463,0.5179464475669194,6.0
2017,University 72,00072,J,Working with business,2,False,,HE-BCI contract research income with non-SME business normalised by HEI income,0.1223664379710673,0.3270955207902463,0.5179464475669194,6.0
2017,University 72,00072,J,Working with business,2,False,,HE-BCI contract research income with SME business normalised by HEI income,0.2323161709538806,0.3270955207902463,0.5179464475669194,6.0
2017,University 72,00072,J,Working with business,2,False,,HE-BCI Consultancy and facilities income with non -SME business normalised by HEI income,0.5237332529213716,0.3270955207902463,0.5179464475669194,6.0
2017,University 72,00072,J,Working with business,2,False,,HE-BCI Consultancy and facilities income with SME business normalised by HEI income,0.3479767020387111,0.3270955207902463,0.5179464475669194,6.0
2017,University 72,00072,J,Working with the public and third sector,3,False,,HE-BCI contract research income with the public and third sector normalised by HEI income,0.530366601379296,0.544640351724438,0.3869809695681497,2.0
2017,University 72,00072,J,Working with the public and third sector,3,False,,HE-BCI Consultancy and facilities income with the public and third sector normalised by HEI income,0.5589141020695799,0.544640351724438,0.3869809695681497,2.0
2017,University 72,00072,J,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI CPD/CE income normalised by HEI income,0.5064150811783789,0.46076881533706854,0.4106833769204396,3.0
2017,University 72,00072,J,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI CPD/CE learner days delivered normalised by HEI income,0.8758913648328268,0.46076881533706854,0.4106833769204396,3.0
2017,University 72,00072,J,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI Graduate start-ups rate by student FTE,0.0,0.46076881533706854,0.4106833769204396,3.0
2017,University 72,00072,J,Local growth and regeneration,5,True,"Speech be decision world. Investment do nature seem. Glass south candidate night.
May agent inside environment property themselves. This here sound. Best impact up task everyone state.",Regeneration and development income from all sources normalised by HEI incomeAdditional narrative/contextual information - optional in year 1,0.32476009965159414,0.32476009965159414,0.5706352398267523,7.0
2017,University 72,00072,J,IP and Commercialisation,6,False,,Estimated current turnover of all active firms per active spinout,0.46420040786991323,0.3986747235476729,0.6220347508492985,9.0
2017,University 72,00072,J,IP and Commercialisation,6,False,,Average external investment per formal spinout,0.31098411734642545,0.3986747235476729,0.6220347508492985,9.0
2017,University 72,00072,J,IP and Commercialisation,6,False,,Licensing and other IP income as proportion of research income,0.42083964542668,0.3986747235476729,0.6220347508492985,9.0
2017,University 72,00072,J,Public and community engagement,7,True,"Result accept future go reveal road.
Sense just model.
Mean such music set father. Only white team discussion box explain discover. Use imagine example generation social do over.",Self assessment based metric - optional in year 1,0.08428369634191839,0.08428369634191839,0.19961619313340098,1.0
2018,University 72,00072,J,Research Partnerships,1,False,,Contribution to collaborative research (Cash) as proportion of public funding,0.2214750451029025,0.32065424966494704,0.5533613430070274,7.0
2018,University 72,00072,J,Research Partnerships,1,False,,Co-authorship with non-academic partners as a proportion of total outputs (data provider TBD),0.4198334542269916,0.32065424966494704,0.5533613430070274,7.0
2018,University 72,00072,J,Working with business,2,False,,Innovate UK income (KTP and grant) as proportion of research income (Innovate UK),0.7203681534635704,0.6206420469414747,0.5179464475669194,6.0
2018,University 72,00072,J,Working with business,2,False,,HE-BCI contract research income with non-SME business normalised by HEI income,0.4833098297580855,0.6206420469414747,0.5179464475669194,6.0
2018,University 72,00072,J,Working with business,2,False,,HE-BCI contract research income with SME business normalised by HEI income,0.5480741970206754,0.6206420469414747,0.5179464475669194,6.0
2018,University 72,00072,J,Working with business,2,False,,HE-BCI Consultancy and facilities income with non -SME business normalised by HEI income,0.9555083499339514,0.6206420469414747,0.5179464475669194,6.0
2018,University 72,00072,J,Working with business,2,False,,HE-BCI Consultancy and facilities income with SME business normalised by HEI income,0.39594970453109085,0.6206420469414747,0.5179464475669194,6.0
2018,University 72,00072,J,Working with the public and third sector,3,False,,HE-BCI contract research income with the public and third sector normalised by HEI income,0.19618871915179664,0.2854572396752267,0.3869809695681497,2.0
2018,University 72,00072,J,Working with the public and third sector,3,False,,HE-BCI Consultancy and facilities income with the public and third sector normalised by HEI income,0.3747257601986567,0.2854572396752267,0.3869809695681497,2.0
2018,University 72,00072,J,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI CPD/CE income normalised by HEI income,0.2442243718961067,0.34998319823454166,0.4106833769204396,3.0
2018,University 72,00072,J,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI CPD/CE learner days delivered normalised by HEI income,0.3701512051111595,0.34998319823454166,0.4106833769204396,3.0
2018,University 72,00072,J,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI Graduate start-ups rate by student FTE,0.4355740176963589,0.34998319823454166,0.4106833769204396,3.0
2018,University 72,00072,J,Local growth and regeneration,5,True,"Again perhaps money. Security agent management in system generation want organization.
Claim if choice field newspaper fight card. To trial material civil public arm management. Toward must home important.",Regeneration and development income from all sources normalised by HEI incomeAdditional narrative/contextual information - optional in year 1,0.6949279414801327,0.6949279414801327,0.5706352398267523,7.0
2018,University 72,00072,J,IP and Commercialisation,6,False,,Estimated current turnover of all active firms per active spinout,0.9142557296773777,0.7986053462851795,0.6220347508492985,9.0
2018,University 72,00072,J,IP and Commercialisation,6,False,,Average external investment per formal spinout,0.6320042108201646,0.7986053462851795,0.6220347508492985,9.0
2018,University 72,00072,J,IP and Commercialisation,6,False,,Licensing and other IP income as proportion of research income,0.8495560983579966,0.7986053462851795,0.6220347508492985,9.0
2018,University 72,00072,J,Public and community engagement,7,True,"Senior item space. Father shake great individual turn nice physical generation.
Wall character magazine life partner relate father. Start garden happen learn student increase. Must agent price figure save.
Bit organization media throughout. Again tax note ball bank.",Self assessment based metric - optional in year 1,0.09019266692812203,0.09019266692812203,0.19961619313340098,1.0
2016,University 73,00073,E,Research Partnerships,1,False,,Contribution to collaborative research (Cash) as proportion of public funding,0.0,0.34084619008218603,0.4863729251810593,5.0
2016,University 73,00073,E,Research Partnerships,1,False,,Co-authorship with non-academic partners as a proportion of total outputs (data provider TBD),0.6816923801643721,0.34084619008218603,0.4863729251810593,5.0
2016,University 73,00073,E,Working with business,2,False,,Innovate UK income (KTP and grant) as proportion of research income (Innovate UK),0.16205415456720446,0.5511386202835081,0.5687445529525444,9.0
2016,University 73,00073,E,Working with business,2,False,,HE-BCI contract research income with non-SME business normalised by HEI income,0.3533441540607187,0.5511386202835081,0.5687445529525444,9.0
2016,University 73,00073,E,Working with business,2,False,,HE-BCI contract research income with SME business normalised by HEI income,0.9410656665316001,0.5511386202835081,0.5687445529525444,9.0
2016,University 73,00073,E,Working with business,2,False,,HE-BCI Consultancy and facilities income with non -SME business normalised by HEI income,0.4484297289585172,0.5511386202835081,0.5687445529525444,9.0
2016,University 73,00073,E,Working with business,2,False,,HE-BCI Consultancy and facilities income with SME business normalised by HEI income,0.8507993972995004,0.5511386202835081,0.5687445529525444,9.0
2016,University 73,00073,E,Working with the public and third sector,3,False,,HE-BCI contract research income with the public and third sector normalised by HEI income,0.9215786195836997,0.5703247152604755,0.48928120547162357,5.0
2016,University 73,00073,E,Working with the public and third sector,3,False,,HE-BCI Consultancy and facilities income with the public and third sector normalised by HEI income,0.21907081093725125,0.5703247152604755,0.48928120547162357,5.0
2016,University 73,00073,E,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI CPD/CE income normalised by HEI income,0.4506835142664108,0.24597236129775693,0.4125976172636095,3.0
2016,University 73,00073,E,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI CPD/CE learner days delivered normalised by HEI income,0.10478373951867496,0.24597236129775693,0.4125976172636095,3.0
2016,University 73,00073,E,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI Graduate start-ups rate by student FTE,0.18244983010818505,0.24597236129775693,0.4125976172636095,3.0
2016,University 73,00073,E,Local growth and regeneration,5,True,"Trouble agent unit return rather thousand. Together my how between agree exactly. North suggest important voice worker.
Have why would manager several quickly grow. Ball section property throughout head image.",Regeneration and development income from all sources normalised by HEI incomeAdditional narrative/contextual information - optional in year 1,0.6334834451345748,0.6334834451345748,0.6128397180310423,8.0
2016,University 73,00073,E,IP and Commercialisation,6,False,,Estimated current turnover of all active firms per active spinout,0.6704943284269522,0.6125296733920376,0.5838573708142837,8.0
2016,University 73,00073,E,IP and Commercialisation,6,False,,Average external investment per formal spinout,0.76865870518318,0.6125296733920376,0.5838573708142837,8.0
2016,University 73,00073,E,IP and Commercialisation,6,False,,Licensing and other IP income as proportion of research income,0.3984359865659806,0.6125296733920376,0.5838573708142837,8.0
2016,University 73,00073,E,Public and community engagement,7,True,"Brother college future stock key candidate expert. Bank there hold character employee. Test free administration true option election see. Civil project community.
Option run without oil figure. Lawyer hope particularly.
Woman camera child with shoulder lay. Story well whatever religious.",Self assessment based metric - optional in year 1,0.8283414543248105,0.8283414543248105,0.45691889115465084,5.0
2017,University 73,00073,E,Research Partnerships,1,False,,Contribution to collaborative research (Cash) as proportion of public funding,0.8553649984727287,0.6219442043867891,0.4863729251810593,5.0
2017,University 73,00073,E,Research Partnerships,1,False,,Co-authorship with non-academic partners as a proportion of total outputs (data provider TBD),0.3885234103008496,0.6219442043867891,0.4863729251810593,5.0
2017,University 73,00073,E,Working with business,2,False,,Innovate UK income (KTP and grant) as proportion of research income (Innovate UK),0.6177215074179867,0.49844547458672717,0.5687445529525444,9.0
2017,University 73,00073,E,Working with business,2,False,,HE-BCI contract research income with non-SME business normalised by HEI income,0.5914652249076874,0.49844547458672717,0.5687445529525444,9.0
2017,University 73,00073,E,Working with business,2,False,,HE-BCI contract research income with SME business normalised by HEI income,0.9037189416752515,0.49844547458672717,0.5687445529525444,9.0
2017,University 73,00073,E,Working with business,2,False,,HE-BCI Consultancy and facilities income with non -SME business normalised by HEI income,0.31634559479769003,0.49844547458672717,0.5687445529525444,9.0
2017,University 73,00073,E,Working with business,2,False,,HE-BCI Consultancy and facilities income with SME business normalised by HEI income,0.06297610413502,0.49844547458672717,0.5687445529525444,9.0
2017,University 73,00073,E,Working with the public and third sector,3,False,,HE-BCI contract research income with the public and third sector normalised by HEI income,0.5683360973264411,0.4383476220316352,0.48928120547162357,5.0
2017,University 73,00073,E,Working with the public and third sector,3,False,,HE-BCI Consultancy and facilities income with the public and third sector normalised by HEI income,0.3083591467368293,0.4383476220316352,0.48928120547162357,5.0
2017,University 73,00073,E,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI CPD/CE income normalised by HEI income,0.41616852997429166,0.6966869405978627,0.4125976172636095,3.0
2017,University 73,00073,E,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI CPD/CE learner days delivered normalised by HEI income,0.9199431876683138,0.6966869405978627,0.4125976172636095,3.0
2017,University 73,00073,E,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI Graduate start-ups rate by student FTE,0.7539491041509823,0.6966869405978627,0.4125976172636095,3.0
2017,University 73,00073,E,Local growth and regeneration,5,True,"Appear professor already level success kitchen opportunity. Sense power same. Social today piece all politics window environment.
Dinner pattern recently boy model leader room. Per think build religious everyone. Identify wear table compare wrong.",Regeneration and development income from all sources normalised by HEI incomeAdditional narrative/contextual information - optional in year 1,0.4970727297506056,0.4970727297506056,0.6128397180310423,8.0
2017,University 73,00073,E,IP and Commercialisation,6,False,,Estimated current turnover of all active firms per active spinout,0.5864844110727464,0.440957219611783,0.5838573708142837,8.0
2017,University 73,00073,E,IP and Commercialisation,6,False,,Average external investment per formal spinout,0.21770150777870267,0.440957219611783,0.5838573708142837,8.0
2017,University 73,00073,E,IP and Commercialisation,6,False,,Licensing and other IP income as proportion of research income,0.5186857399839001,0.440957219611783,0.5838573708142837,8.0
2017,University 73,00073,E,Public and community engagement,7,True,"Heart painting interesting good. Begin husband condition what performance. Common piece suggest.
Skill fall role situation similar answer. Very election garden pattern whom contain difference community.
Might action house common. Smile night discussion rate recently image.",Self assessment based metric - optional in year 1,0.121750327151613,0.121750327151613,0.45691889115465084,5.0
2018,University 73,00073,E,Research Partnerships,1,False,,Contribution to collaborative research (Cash) as proportion of public funding,0.25362041607538727,0.49632838107420263,0.4863729251810593,5.0
2018,University 73,00073,E,Research Partnerships,1,False,,Co-authorship with non-academic partners as a proportion of total outputs (data provider TBD),0.7390363460730179,0.49632838107420263,0.4863729251810593,5.0
2018,University 73,00073,E,Working with business,2,False,,Innovate UK income (KTP and grant) as proportion of research income (Innovate UK),0.3956538428004171,0.6566495639873978,0.5687445529525444,9.0
2018,University 73,00073,E,Working with business,2,False,,HE-BCI contract research income with non-SME business normalised by HEI income,0.33719554520412115,0.6566495639873978,0.5687445529525444,9.0
2018,University 73,00073,E,Working with business,2,False,,HE-BCI contract research income with SME business normalised by HEI income,0.6495417958499538,0.6566495639873978,0.5687445529525444,9.0
2018,University 73,00073,E,Working with business,2,False,,HE-BCI Consultancy and facilities income with non -SME business normalised by HEI income,1.1220674762244471,0.6566495639873978,0.5687445529525444,9.0
2018,University 73,00073,E,Working with business,2,False,,HE-BCI Consultancy and facilities income with SME business normalised by HEI income,0.7787891598580502,0.6566495639873978,0.5687445529525444,9.0
2018,University 73,00073,E,Working with the public and third sector,3,False,,HE-BCI contract research income with the public and third sector normalised by HEI income,0.738027731269121,0.4591712791227602,0.48928120547162357,5.0
2018,University 73,00073,E,Working with the public and third sector,3,False,,HE-BCI Consultancy and facilities income with the public and third sector normalised by HEI income,0.18031482697639936,0.4591712791227602,0.48928120547162357,5.0
2018,University 73,00073,E,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI CPD/CE income normalised by HEI income,0.5025878039729694,0.29513354989520874,0.4125976172636095,3.0
2018,University 73,00073,E,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI CPD/CE learner days delivered normalised by HEI income,0.34767152552936126,0.29513354989520874,0.4125976172636095,3.0
2018,University 73,00073,E,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI Graduate start-ups rate by student FTE,0.03514132018329562,0.29513354989520874,0.4125976172636095,3.0
2018,University 73,00073,E,Local growth and regeneration,5,True,"Leave across good sea watch hold. Identify affect popular place.
Nation next trade provide hotel. Democrat guy size evening yourself. Tough white already hit allow option half.
Box machine go allow concern whatever gas thus. Garden chance address ever.",Regeneration and development income from all sources normalised by HEI incomeAdditional narrative/contextual information - optional in year 1,0.7079629792079465,0.7079629792079465,0.6128397180310423,8.0
2018,University 73,00073,E,IP and Commercialisation,6,False,,Estimated current turnover of all active firms per active spinout,0.5793163254837391,0.6980852194390303,0.5838573708142837,8.0
2018,University 73,00073,E,IP and Commercialisation,6,False,,Average external investment per formal spinout,1.1164399879818057,0.6980852194390303,0.5838573708142837,8.0
2018,University 73,00073,E,IP and Commercialisation,6,False,,Licensing and other IP income as proportion of research income,0.39849934485154614,0.6980852194390303,0.5838573708142837,8.0
2018,University 73,00073,E,Public and community engagement,7,True,"Especially she same. Very room service woman protect. Final similar personal soon.
Social have edge appear door admit. Suggest entire think movie guess. Size break lot.
Character around wide collection glass.
State door sign space admit former. Argue detail represent piece.",Self assessment based metric - optional in year 1,0.4206648919875288,0.4206648919875288,0.45691889115465084,5.0
2016,University 74,00074,E,Research Partnerships,1,False,,Contribution to collaborative research (Cash) as proportion of public funding,0.3195052844251074,0.42679381560590457,0.4530198143873137,4.0
2016,University 74,00074,E,Research Partnerships,1,False,,Co-authorship with non-academic partners as a proportion of total outputs (data provider TBD),0.5340823467867017,0.42679381560590457,0.4530198143873137,4.0
2016,University 74,00074,E,Working with business,2,False,,Innovate UK income (KTP and grant) as proportion of research income (Innovate UK),0.0,0.3140465220540126,0.35344212446335316,1.0
2016,University 74,00074,E,Working with business,2,False,,HE-BCI contract research income with non-SME business normalised by HEI income,0.3378098358888474,0.3140465220540126,0.35344212446335316,1.0
2016,University 74,00074,E,Working with business,2,False,,HE-BCI contract research income with SME business normalised by HEI income,1.0263798030730207,0.3140465220540126,0.35344212446335316,1.0
2016,University 74,00074,E,Working with business,2,False,,HE-BCI Consultancy and facilities income with non -SME business normalised by HEI income,0.12308506983301172,0.3140465220540126,0.35344212446335316,1.0
2016,University 74,00074,E,Working with business,2,False,,HE-BCI Consultancy and facilities income with SME business normalised by HEI income,0.08295790147518353,0.3140465220540126,0.35344212446335316,1.0
2016,University 74,00074,E,Working with the public and third sector,3,False,,HE-BCI contract research income with the public and third sector normalised by HEI income,0.2810575762799134,0.1405287881399567,0.27811979770997286,1.0
2016,University 74,00074,E,Working with the public and third sector,3,False,,HE-BCI Consultancy and facilities income with the public and third sector normalised by HEI income,0.0,0.1405287881399567,0.27811979770997286,1.0
2016,University 74,00074,E,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI CPD/CE income normalised by HEI income,0.822049537542209,0.5463549835132492,0.5086345265232745,6.0
2016,University 74,00074,E,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI CPD/CE learner days delivered normalised by HEI income,0.2761652607315266,0.5463549835132492,0.5086345265232745,6.0
2016,University 74,00074,E,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI Graduate start-ups rate by student FTE,0.5408501522660122,0.5463549835132492,0.5086345265232745,6.0
2016,University 74,00074,E,Local growth and regeneration,5,True,"Skin two picture add beyond place whatever. Program teacher receive sport radio will. Believe lawyer different authority consider.
House interest charge. Herself beat watch sport doctor them.
Full almost case entire health site official. Ask event few degree body.",Regeneration and development income from all sources normalised by HEI incomeAdditional narrative/contextual information - optional in year 1,0.7878299104133647,0.7878299104133647,0.495099066273928,6.0
2016,University 74,00074,E,IP and Commercialisation,6,False,,Estimated current turnover of all active firms per active spinout,0.043455121389187,0.34689489436058896,0.5295954614477741,7.0
2016,University 74,00074,E,IP and Commercialisation,6,False,,Average external investment per formal spinout,0.6097518148690436,0.34689489436058896,0.5295954614477741,7.0
2016,University 74,00074,E,IP and Commercialisation,6,False,,Licensing and other IP income as proportion of research income,0.3874777468235362,0.34689489436058896,0.5295954614477741,7.0
2016,University 74,00074,E,Public and community engagement,7,True,"Change goal bag growth avoid peace. Discuss tonight must design tell.
Lose outside it benefit medical business. Weight director maybe bring understand believe box. Stock sign anything true tough guess. Reflect which seven high.",Self assessment based metric - optional in year 1,0.5043596124651372,0.5043596124651372,0.5947443014142704,8.0
2017,University 74,00074,E,Research Partnerships,1,False,,Contribution to collaborative research (Cash) as proportion of public funding,0.3861878714746579,0.34483076197719503,0.4530198143873137,4.0
2017,University 74,00074,E,Research Partnerships,1,False,,Co-authorship with non-academic partners as a proportion of total outputs (data provider TBD),0.3034736524797322,0.34483076197719503,0.4530198143873137,4.0
2017,University 74,00074,E,Working with business,2,False,,Innovate UK income (KTP and grant) as proportion of research income (Innovate UK),0.5364893376200826,0.4972146050247067,0.35344212446335316,1.0
2017,University 74,00074,E,Working with business,2,False,,HE-BCI contract research income with non-SME business normalised by HEI income,0.4784770161147644,0.4972146050247067,0.35344212446335316,1.0
2017,University 74,00074,E,Working with business,2,False,,HE-BCI contract research income with SME business normalised by HEI income,0.5537735863969645,0.4972146050247067,0.35344212446335316,1.0
2017,University 74,00074,E,Working with business,2,False,,HE-BCI Consultancy and facilities income with non -SME business normalised by HEI income,0.44113489803557066,0.4972146050247067,0.35344212446335316,1.0
2017,University 74,00074,E,Working with business,2,False,,HE-BCI Consultancy and facilities income with SME business normalised by HEI income,0.47619818695615157,0.4972146050247067,0.35344212446335316,1.0
2017,University 74,00074,E,Working with the public and third sector,3,False,,HE-BCI contract research income with the public and third sector normalised by HEI income,0.09596093044712894,0.38007503608428084,0.27811979770997286,1.0
2017,University 74,00074,E,Working with the public and third sector,3,False,,HE-BCI Consultancy and facilities income with the public and third sector normalised by HEI income,0.6641891417214327,0.38007503608428084,0.27811979770997286,1.0
